-1.560441748070102497e+00,7.961785606631498202e-02,2.291259794438790109e+01
-1.592696449474285014e+00,7.947098251656939394e-02,2.563348042572381047e+01
-1.663400474407639829e+00,7.770810432773019027e-02,1.890669781547270745e+01
-1.663400474407639829e+00,7.770810432773019027e-02,1.890669781547270745e+01
-1.663400474407639829e+00,7.770810432773019027e-02,1.890669781547270745e+01
-1.663400474407639829e+00,7.770810432773019027e-02,1.890669781547270745e+01
-1.708645939915953704e+00,9.283323090108480669e-02,1.308129932699378273e+01
-1.776096305052496271e+00,1.486176382646343108e-01,3.237848117535915726e+00
-1.776096305052496271e+00,1.486176382646343108e-01,3.237848117535915726e+00
-1.776096305052496271e+00,1.486176382646343108e-01,3.237848117535915726e+00
