-1.555869783377430871e+00,1.113299446829466577e-01,1.098954770928646383e+02
-1.555869783377430871e+00,1.113299446829466577e-01,1.098954770928646383e+02
-1.555869783377430871e+00,1.113299446829466577e-01,1.098954770928646383e+02
-1.555869783377430871e+00,1.113299446829466577e-01,1.098954770928646383e+02
-1.555869783377430871e+00,1.113299446829466577e-01,1.098954770928646383e+02
-1.555869783377430871e+00,1.113299446829466577e-01,1.098954770928646383e+02
-1.555869783377430871e+00,1.113299446829466577e-01,1.098954770928646383e+02
-1.586364008240310985e+00,1.114291211238736118e-01,8.527440734187308635e+01
-1.557621403561070261e+00,1.195574833999412806e-01,8.047739406810066498e+01
-1.557621403561070261e+00,1.195574833999412806e-01,8.047739406810066498e+01
-1.557621403561070261e+00,1.195574833999412806e-01,8.047739406810066498e+01
-1.557621403561070261e+00,1.195574833999412806e-01,8.047739406810066498e+01
-1.557621403561070261e+00,1.195574833999412806e-01,8.047739406810066498e+01
-1.557621403561070261e+00,1.195574833999412806e-01,8.047739406810066498e+01
-1.557621403561070261e+00,1.195574833999412806e-01,8.047739406810066498e+01
-1.557621403561070261e+00,1.195574833999412806e-01,8.047739406810066498e+01
-1.557621403561070261e+00,1.195574833999412806e-01,8.047739406810066498e+01
-1.557621403561070261e+00,1.195574833999412806e-01,8.047739406810066498e+01
-1.557621403561070261e+00,1.195574833999412806e-01,8.047739406810066498e+01
-1.557621403561070261e+00,1.195574833999412806e-01,8.047739406810066498e+01
-1.557621403561070261e+00,1.195574833999412806e-01,8.047739406810066498e+01
-1.557621403561070261e+00,1.195574833999412806e-01,8.047739406810066498e+01
-1.557621403561070261e+00,1.195574833999412806e-01,8.047739406810066498e+01
-1.557621403561070261e+00,1.195574833999412806e-01,8.047739406810066498e+01
-1.557621403561070261e+00,1.195574833999412806e-01,8.047739406810066498e+01
-1.557621403561070261e+00,1.195574833999412806e-01,8.047739406810066498e+01
-1.557621403561070261e+00,1.195574833999412806e-01,8.047739406810066498e+01
-1.674051576730412272e+00,1.325229875872413476e-01,5.914596987559043839e+01
-1.674051576730412272e+00,1.325229875872413476e-01,5.914596987559043839e+01
-1.674051576730412272e+00,1.325229875872413476e-01,5.914596987559043839e+01
-1.674051576730412272e+00,1.325229875872413476e-01,5.914596987559043839e+01
-1.773217970833430135e+00,1.298313572121077009e-01,2.110160067515229443e+01
-1.768107687982141130e+00,1.666648915882285864e-01,6.138608043549725224e+00
-1.768107687982141130e+00,1.666648915882285864e-01,6.138608043549725224e+00
-1.768107687982141130e+00,1.666648915882285864e-01,6.138608043549725224e+00
-1.838311589740561747e+00,1.542565443723547536e-01,6.070769192384037893e-01
-1.819798678505414546e+00,1.757758986977952520e-01,1.409137974580561004e+00
-1.819798678505414546e+00,1.757758986977952520e-01,1.409137974580561004e+00
-1.864269511369102794e+00,1.603138360926349981e-01,1.570946416815283353e+00
