-1.885887554276631795e+00,1.049786345867109727e-01,1.609401332406207175e+01
-1.916013160484672406e+00,1.035538100385302029e-01,7.260900217650656074e+00
-1.916013160484672406e+00,1.035538100385302029e-01,7.260900217650656074e+00
-1.916013160484672406e+00,1.035538100385302029e-01,7.260900217650656074e+00
-1.916013160484672406e+00,1.035538100385302029e-01,7.260900217650656074e+00
-1.996432206367924511e+00,9.379007971143898947e-02,3.042028929403182591e+00
-1.996432206367924511e+00,9.379007971143898947e-02,3.042028929403182591e+00
-1.996432206367924511e+00,9.379007971143898947e-02,3.042028929403182591e+00
-1.996432206367924511e+00,9.379007971143898947e-02,3.042028929403182591e+00
-1.988835353247859095e+00,8.793210126179751285e-02,3.711422576580605259e+00
-1.998683454334911014e+00,8.319033822533682121e-02,3.368121230871340188e+00
-1.998683454334911014e+00,8.319033822533682121e-02,3.368121230871340188e+00
-1.998683454334911014e+00,8.319033822533682121e-02,3.368121230871340188e+00
-1.998683454334911014e+00,8.319033822533682121e-02,3.368121230871340188e+00
-1.998683454334911014e+00,8.319033822533682121e-02,3.368121230871340188e+00
-1.998683454334911014e+00,8.319033822533682121e-02,3.368121230871340188e+00
-2.025901129115551758e+00,8.408733808923485320e-02,1.972077607656915310e+00
-2.025901129115551758e+00,8.408733808923485320e-02,1.972077607656915310e+00
-2.069772107828327545e+00,8.707109340582605550e-02,2.581863366618132538e+00
-2.045882121011071142e+00,9.260683210384385022e-02,1.556094324154810637e+00
-2.015597695182599125e+00,9.112502045188373978e-02,1.556000417840346151e+00
-2.006736979877195459e+00,9.064630171059023800e-02,2.808094866583583649e+00
-2.045632251499973631e+00,8.369011615191854214e-02,1.066164465143674578e+00
-2.066163918678151301e+00,8.980863221643693717e-02,9.841897887027755143e-01
-2.001603859495686866e+00,8.870710533060920111e-02,2.903128481881175560e+00
-2.001603859495686866e+00,8.870710533060920111e-02,2.903128481881175560e+00
-2.028232402349275265e+00,8.682888985954718974e-02,1.549000436482634413e+00
-2.033023371835292359e+00,9.265169997482942954e-02,1.646441287677841370e+00
-2.054089016489691222e+00,8.541866543175541393e-02,9.619668204647869869e-01
-2.054089016489691222e+00,8.541866543175541393e-02,9.619668204647869869e-01
-2.054089016489691222e+00,8.541866543175541393e-02,9.619668204647869869e-01
-2.062103154948184081e+00,7.650259903163530995e-02,1.349401604459429027e+00
-2.062103154948184081e+00,7.650259903163530995e-02,1.349401604459429027e+00
-2.062103154948184081e+00,7.650259903163530995e-02,1.349401604459429027e+00
-2.023754245061841317e+00,8.267862369786177501e-02,6.717822449795606943e+00
-2.022822669251568950e+00,9.419714013838342836e-02,1.869912563088424129e+00
-2.022822669251568950e+00,9.419714013838342836e-02,1.869912563088424129e+00
-2.022822669251568950e+00,9.419714013838342836e-02,1.869912563088424129e+00
-2.022822669251568950e+00,9.419714013838342836e-02,1.869912563088424129e+00
-2.022822669251568950e+00,9.419714013838342836e-02,1.869912563088424129e+00
-2.022822669251568950e+00,9.419714013838342836e-02,1.869912563088424129e+00
-2.051817320040961956e+00,9.651627922501902768e-02,2.894142432780615337e+00
-2.026491226959815872e+00,1.058417025695955194e-01,3.842881742803847978e+00
-1.955841746222558131e+00,1.012768740456417571e-01,2.450187449282847041e+00
-1.955841746222558131e+00,1.012768740456417571e-01,2.450187449282847041e+00
-1.989499920502583841e+00,1.003790118742426130e-01,1.734227240214457177e+00
-2.001476189676018258e+00,1.015730373535890380e-01,1.025445116576271021e+00
-2.001476189676018258e+00,1.015730373535890380e-01,1.025445116576271021e+00
-1.961091783635885433e+00,9.937430402239139093e-02,1.688197811206442411e+00
-1.961091783635885433e+00,9.937430402239139093e-02,1.688197811206442411e+00
-1.961091783635885433e+00,9.937430402239139093e-02,1.688197811206442411e+00
-1.942891726923239082e+00,1.058939608280173306e-01,1.620782178656839267e+00
-1.969860645961462930e+00,1.041322092127699439e-01,1.097380862393672052e+00
-1.969860645961462930e+00,1.041322092127699439e-01,1.097380862393672052e+00
-2.054541245531666949e+00,9.598788602483661336e-02,2.178194714241950436e+00
-2.054541245531666949e+00,9.598788602483661336e-02,2.178194714241950436e+00
-2.093046795053842946e+00,8.465203280277694420e-02,2.599031616494775765e+00
-2.090482104332104019e+00,8.385737978352773847e-02,3.037657643147092745e+00
-2.134296782517440594e+00,7.281640079025443468e-02,1.548901180788260890e+00
-2.048463868996806880e+00,7.500662672755720184e-02,2.385799056108710570e+00
-2.098604455004967839e+00,7.332310710242700980e-02,1.663857556831982443e+00
