-2.921310064525226124e+00,1.500888481770650852e-02,2.571134787935192278e+01,-7.080521242375100499e+00,5.163543869432031530e-02,1.163767153044136471e+00,6.607619935010712424e-03
-2.558569819059935746e+00,1.499503818342812732e-02,1.333291171780382811e+01,-2.872882701358070889e+00,2.383515909245150291e-02,1.130632508653829804e+00,1.059499497936075172e-03
-2.558569819059935746e+00,1.499503818342812732e-02,1.333291171780382811e+01,-2.872882701358070889e+00,2.383515909245150291e-02,1.130632508653829804e+00,1.059499497936075172e-03
-2.682523965857006143e+00,1.500479762137864326e-02,9.862244827831233351e+00,-4.408287949924733162e+00,2.980187530083153874e-02,9.096295550218479464e-01,3.018440128344421734e-03
-2.682523965857006143e+00,1.500479762137864326e-02,9.862244827831233351e+00,-4.408287949924733162e+00,2.980187530083153874e-02,9.096295550218479464e-01,3.018440128344421734e-03
-2.682523965857006143e+00,1.500479762137864326e-02,9.862244827831233351e+00,-4.408287949924733162e+00,2.980187530083153874e-02,9.096295550218479464e-01,3.018440128344421734e-03
-2.682523965857006143e+00,1.500479762137864326e-02,9.862244827831233351e+00,-4.408287949924733162e+00,2.980187530083153874e-02,9.096295550218479464e-01,3.018440128344421734e-03
-2.682523965857006143e+00,1.500479762137864326e-02,9.862244827831233351e+00,-4.408287949924733162e+00,2.980187530083153874e-02,9.096295550218479464e-01,3.018440128344421734e-03
-2.682523965857006143e+00,1.500479762137864326e-02,9.862244827831233351e+00,-4.408287949924733162e+00,2.980187530083153874e-02,9.096295550218479464e-01,3.018440128344421734e-03
-2.682523965857006143e+00,1.500479762137864326e-02,9.862244827831233351e+00,-4.408287949924733162e+00,2.980187530083153874e-02,9.096295550218479464e-01,3.018440128344421734e-03
-2.682523965857006143e+00,1.500479762137864326e-02,9.862244827831233351e+00,-4.408287949924733162e+00,2.980187530083153874e-02,9.096295550218479464e-01,3.018440128344421734e-03
-2.562743728612906668e+00,1.498733583535630069e-02,1.201272985949362138e+01,-2.847036774952599991e+00,2.439328990146612947e-02,1.160061925764219071e+00,1.318856963090006811e-03
-2.562743728612906668e+00,1.498733583535630069e-02,1.201272985949362138e+01,-2.847036774952599991e+00,2.439328990146612947e-02,1.160061925764219071e+00,1.318856963090006811e-03
-2.562743728612906668e+00,1.498733583535630069e-02,1.201272985949362138e+01,-2.847036774952599991e+00,2.439328990146612947e-02,1.160061925764219071e+00,1.318856963090006811e-03
-2.562743728612906668e+00,1.498733583535630069e-02,1.201272985949362138e+01,-2.847036774952599991e+00,2.439328990146612947e-02,1.160061925764219071e+00,1.318856963090006811e-03
