-1.906997545984230413e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.782777456640836533e+00,1.180710950831801997e-01
-1.508446355613345347e+01,-2.197739961602576675e-01,1.438118563860757773e-02,-1.761764812188030271e+00,1.193431921054016187e-01
-1.508446355613345347e+01,-2.197739961602576675e-01,1.438118563860757773e-02,-1.761764812188030271e+00,1.193431921054016187e-01
-1.360587077235981823e+01,1.727693495056150663e-01,-8.219737944590580631e-03,-1.940663227383732314e+00,9.207890865223186672e-02
-1.162252472946492077e+01,-1.628929531108709305e+00,-8.759955777587563608e-03,-2.168560032186368058e+00,4.865936363248989788e-02
-1.099966347564970093e+01,-9.086965611617503491e-01,-5.497239885250893021e-02,-2.228103046640906193e+00,3.938820454736643994e-02
-9.597083566938730215e+00,-3.363174844008884889e-01,-3.566931705982441525e-03,-2.977001492564129048e+00,2.274833971454583853e-03
-9.496348696476971440e+00,5.506915524697939546e-01,-2.052819542271403300e-02,-2.542612246106290108e+00,1.415066202291484845e-02
-8.456367038640099310e+00,6.757427787028387201e-01,1.367133721485233946e-02,-2.617463142148352517e+00,1.273450096559139606e-02
-6.892399566430392532e+00,-1.926733594576318098e-01,-4.434391479867352132e-02,-2.731917032664681777e+00,5.948442199721466761e-03
-6.892399566430392532e+00,-1.926733594576318098e-01,-4.434391479867352132e-02,-2.731917032664681777e+00,5.948442199721466761e-03
-6.892399566430392532e+00,-1.926733594576318098e-01,-4.434391479867352132e-02,-2.731917032664681777e+00,5.948442199721466761e-03
-6.892399566430392532e+00,-1.926733594576318098e-01,-4.434391479867352132e-02,-2.731917032664681777e+00,5.948442199721466761e-03
-6.212377596811160529e+00,-1.308288571079789242e-01,8.503332294930939644e-03,-2.851071860407262459e+00,5.632396176933120516e-03
-6.212377596811160529e+00,-1.308288571079789242e-01,8.503332294930939644e-03,-2.851071860407262459e+00,5.632396176933120516e-03
-6.212377596811160529e+00,-1.308288571079789242e-01,8.503332294930939644e-03,-2.851071860407262459e+00,5.632396176933120516e-03
-6.212377596811160529e+00,-1.308288571079789242e-01,8.503332294930939644e-03,-2.851071860407262459e+00,5.632396176933120516e-03
-6.212377596811160529e+00,-1.308288571079789242e-01,8.503332294930939644e-03,-2.851071860407262459e+00,5.632396176933120516e-03
-6.212377596811160529e+00,-1.308288571079789242e-01,8.503332294930939644e-03,-2.851071860407262459e+00,5.632396176933120516e-03
-6.212377596811160529e+00,-1.308288571079789242e-01,8.503332294930939644e-03,-2.851071860407262459e+00,5.632396176933120516e-03
-6.212377596811160529e+00,-1.308288571079789242e-01,8.503332294930939644e-03,-2.851071860407262459e+00,5.632396176933120516e-03
-6.212377596811160529e+00,-1.308288571079789242e-01,8.503332294930939644e-03,-2.851071860407262459e+00,5.632396176933120516e-03
-6.212377596811160529e+00,-1.308288571079789242e-01,8.503332294930939644e-03,-2.851071860407262459e+00,5.632396176933120516e-03
-6.212377596811160529e+00,-1.308288571079789242e-01,8.503332294930939644e-03,-2.851071860407262459e+00,5.632396176933120516e-03
-6.212377596811160529e+00,-1.308288571079789242e-01,8.503332294930939644e-03,-2.851071860407262459e+00,5.632396176933120516e-03
-6.212377596811160529e+00,-1.308288571079789242e-01,8.503332294930939644e-03,-2.851071860407262459e+00,5.632396176933120516e-03
-6.212377596811160529e+00,-1.308288571079789242e-01,8.503332294930939644e-03,-2.851071860407262459e+00,5.632396176933120516e-03
-6.212377596811160529e+00,-1.308288571079789242e-01,8.503332294930939644e-03,-2.851071860407262459e+00,5.632396176933120516e-03
-6.212377596811160529e+00,-1.308288571079789242e-01,8.503332294930939644e-03,-2.851071860407262459e+00,5.632396176933120516e-03
-6.212377596811160529e+00,-1.308288571079789242e-01,8.503332294930939644e-03,-2.851071860407262459e+00,5.632396176933120516e-03
-6.212377596811160529e+00,-1.308288571079789242e-01,8.503332294930939644e-03,-2.851071860407262459e+00,5.632396176933120516e-03
-6.212377596811160529e+00,-1.308288571079789242e-01,8.503332294930939644e-03,-2.851071860407262459e+00,5.632396176933120516e-03
-5.963561436408845395e+00,1.624983525165324405e-03,3.058994734200824804e-04,-2.808348825885027544e+00,5.586363143504552431e-03
-5.963561436408845395e+00,1.624983525165324405e-03,3.058994734200824804e-04,-2.808348825885027544e+00,5.586363143504552431e-03
-5.388085979253908420e+00,6.246140311235015563e-02,-1.055485002073329676e-03,-2.783974381567176692e+00,5.603610698850940847e-03
-5.388085979253908420e+00,6.246140311235015563e-02,-1.055485002073329676e-03,-2.783974381567176692e+00,5.603610698850940847e-03
-5.388085979253908420e+00,6.246140311235015563e-02,-1.055485002073329676e-03,-2.783974381567176692e+00,5.603610698850940847e-03
-5.388085979253908420e+00,6.246140311235015563e-02,-1.055485002073329676e-03,-2.783974381567176692e+00,5.603610698850940847e-03
-5.388085979253908420e+00,6.246140311235015563e-02,-1.055485002073329676e-03,-2.783974381567176692e+00,5.603610698850940847e-03
-5.388085979253908420e+00,6.246140311235015563e-02,-1.055485002073329676e-03,-2.783974381567176692e+00,5.603610698850940847e-03
-5.388085979253908420e+00,6.246140311235015563e-02,-1.055485002073329676e-03,-2.783974381567176692e+00,5.603610698850940847e-03
-5.388085979253908420e+00,6.246140311235015563e-02,-1.055485002073329676e-03,-2.783974381567176692e+00,5.603610698850940847e-03
-5.388085979253908420e+00,6.246140311235015563e-02,-1.055485002073329676e-03,-2.783974381567176692e+00,5.603610698850940847e-03
-5.388085979253908420e+00,6.246140311235015563e-02,-1.055485002073329676e-03,-2.783974381567176692e+00,5.603610698850940847e-03
-5.388085979253908420e+00,6.246140311235015563e-02,-1.055485002073329676e-03,-2.783974381567176692e+00,5.603610698850940847e-03
-5.388085979253908420e+00,6.246140311235015563e-02,-1.055485002073329676e-03,-2.783974381567176692e+00,5.603610698850940847e-03
-5.388085979253908420e+00,6.246140311235015563e-02,-1.055485002073329676e-03,-2.783974381567176692e+00,5.603610698850940847e-03
-5.388085979253908420e+00,6.246140311235015563e-02,-1.055485002073329676e-03,-2.783974381567176692e+00,5.603610698850940847e-03
-5.388085979253908420e+00,6.246140311235015563e-02,-1.055485002073329676e-03,-2.783974381567176692e+00,5.603610698850940847e-03
-5.388085979253908420e+00,6.246140311235015563e-02,-1.055485002073329676e-03,-2.783974381567176692e+00,5.603610698850940847e-03
